P49735	Q9XYU0	0.139426
P0AB98	P0ABA4	0.004204
P40337	P62877	0.004454
P61769	Q6PJ56	0.709004
P23968	P41806	0.004231
A0A0M3KL13	E1C9K6	0.004191
A8J7H8	Q9FV97	0.020383
P32447	P53853	0.022685
P36578	Q9BXJ9	0.009402
P43627	P61769	0.970286
P63104	Q15369	0.004194
A0A4V8GZZ7	A0A4V8H007	0.938206
Q06675	Q2V2P8	0.004178
A0A4V8H002	A0A4V8H007	0.946734
P47047	Q12277	0.004176
F4JYR0	Q9SN86	0.004177
P01887	Q5R1F1	0.909478
T1RJ05	T1RJ07	0.009545
P04911	Q12509	0.004179
P0A7Z6	P0A802	0.004178
Q5U4U4	Q7ZT47	0.004179
A0A2P6TPR7	A0A2P6TZ50	0.004538
O15514	P60002	0.004178
E3UIU1	M2VTV2	0.022807
A6QRA1	O81097	0.004846
P60002	P62487	0.004196
A0A0F6NGI2	P09911	0.004187
P20436	P47076	0.006167
P40937	Q99638	0.798023
P63096	Q07325	0.004183
P0A8T7	P0ACJ8	0.033905
P60900	Q9BT73	0.004183
C4R0E6	C4R3P8	0.004176
P22139	P53063	0.004216
Q49QE8	Q49QI2	0.004179
P0DOX5	Q8N5F4	0.519197
Q22MV2	Q22R86	0.004312
A0A2P6TPR7	A0A2P6TPV8	0.004180
A0A1P7WFW1	A0A1P7WFW4	0.004207
C1DMA5	Q9F5Y0	0.004225
P38291	Q12530	0.004176
A0A9R0J252	P06505	0.004176
Q9FHW7	Q9SLH3	0.004226
O15446	P0DPB6	0.004194
B7IA16	B7IBC1	0.244864
A0A3B6IU74	W5I035	0.248151
A0QS97	A0QSD5	0.701302
P01887	P04214	0.971799
A0A2P6TKF8	A0A2P6TZ50	0.004467
Q8DL30	Q8DL61	0.004223
A0A9R0K533	P06505	0.004181
O95456	P20618	0.004175
P78346	Q9BUL9	0.004174
P20339	Q14457	0.484224
P62875	Q9HAW0	0.004227
A0A2K3E6S5	P92276	0.004233
P13051	Q16531	0.004175
A0A2K3CYB6	A8HUP3	0.004177
P0A7G2	P0A7W7	0.093527
A0A2K1JC42	Q6YXQ2	0.004240
A2A825	Q8C456	0.004175
P0A7W1	P39286	0.815527
A0A2V3F2U6	E2RXT8	0.484318
A0A2P6TMX4	W8SKM2	0.004367
P06224	P12464	0.004331
Q15382	Q7L523	0.004238
P38632	Q05541	0.004177
Q24DJ0	W7WX86	0.004184
A0A063X781	A0A063X8U6	0.872500
D7P6B9	D8V7I7	0.004179
B8YB59	B8YB61	0.004176
P31376	Q03940	0.057688
P30989	P50148	0.301442
P0AB98	P0ABA6	0.004325
P10606	Q9BW72	0.918519
A8IH07	A8IXD6	0.004175
B8YB57	B8YB64	0.363251
P47047	P53256	0.004187
G0S8E0	G0SEC7	0.004177
P00746	P01024	0.004174
Q9BQ15	Q9NV88	0.004176
B4DIJ7	Q9C005	0.004188
Q14181	Q9H668	0.004326
P29496	P54791	0.004259
A0A2K9VK88	A0A2K9VK98	0.004176
P02309	Q12509	0.004192
Q75VY4	Q75VZ0	0.184748
P0DOX5	S6B291	0.418182
P31173	P48116	0.004194
Q8NAC3	Q96F46	0.004175
B6SQZ7	B6U534	0.004387
P41227	P84098	0.024312
P60292	Q8U0M4	0.446950
P62090	Q9SHE8	0.004230
Q96RY7	Q9P2L0	0.004189
Q8U0Z8	Q8U104	0.004189
B8H4F8	B8H618	0.004179
P59768	Q03431	0.012705
Q2FW08	Q2FW16	0.850009
A0A0M3KL10	E1C9L2	0.020198
A8IKI9	A8J7I9	0.004181
Q8DMP8	Q9F1K9	0.004174
P09669	P14406	0.816656
Q9P6Q0	Q9USH1	0.004192
A0A125YPC9	A0A125YW21	0.919397
O43143	Q7RTV0	0.987220
A0A2D0TC97	A0A2D0TCA6	0.004182
P62877	Q16531	0.008237
Q6P4I2	Q9NV88	0.004175
I0YPL4	I0Z687	0.004185
Q8LE42	Q8LFJ6	0.884609
M1UU36	Q85G47	0.009911
P06336	P20490	0.004176
P16033	P19569	0.004590
A8HPD3	P19431	0.022004
A0A1S3XP85	A0A1S3YXM6	0.046284
P14949	P50621	0.004203
P20435	Q02792	0.004459
C4QXY9	C4R7L2	0.004175
C4R009	C4R2R6	0.006089
A5F5X0	A5F5Y4	0.004183
O15160	Q92966	0.004175
P27999	P40352	0.012493
P13183	Q01321	0.835619
D0MDD9	D0MKF0	0.004361
O15318	Q9Y2Y1	0.019256
E9NPW6	I0Z2Y0	0.010582
I7MG46	Q24C31	0.004176
O14625	P63096	0.004206
P29469	P40359	0.004509
P10176	P10606	0.781038
Q6ZED1	Q6ZED5	0.004175
O43143	Q9BWJ5	0.574069
A0A3B6IU74	A0A3B6KRQ3	0.609403
O14818	Q9BT73	0.004181
Q2T9T3	Q32P78	0.497622
P84077	Q9HAD4	0.004191
A0A4V8H004	A0A4V8H005	0.007750
P68431	Q96GM5	0.004176
Q8SDC8	Q8SDD3	0.004178
A0A3Q7G7F0	A0A3Q7I881	0.419860
P60002	Q7KZ85	0.029557
P20226	Q92966	0.004183
A0A2K3DQ46	A0A2K3DZD9	0.004276
E9NPX1	I0Z7A6	0.021229
Q5MNZ6	Q9P0N9	0.004175
Q1HFX1	Q1HGH9	0.004177
A0A2K9VK88	A0A2K9VKE4	0.004180
P04052	P36958	0.570639
A0A024L3Y3	A0A5B9AW69	0.012340
F2Z4C9	Q32P73	0.432136
Q6CK37	Q6CPM4	0.004175
A8J4K5	A8J8N9	0.004210
P20436	Q04307	0.400219
P07992	Q92759	0.004177
Q83D75	Q83E83	0.949765
O94762	P52435	0.045170
P78371	Q99471	0.004183
A0A2K3D1M1	A8HRZ4	0.004179
P78345	P78346	0.004174
B8YB54	B8YB56	0.004199
O74471	Q9P4W1	0.938740
P14406	Q9BW72	0.151104
A0A1S3X147	A0A1S4CE74	0.004345
P9WPU7	P9WPV7	0.004427
P12873	P42920	0.006748
P38632	Q07913	0.004176
P00420	P00424	0.755785
P19844	Q52529	0.004175
C4LXM0	C4M5A0	0.772028
A0A333U4T6	V5V9F4	0.010906
P20143	P36213	0.936287
C4B7Q7	C4B7Q8	0.036407
A0ACD6B9L6	A0ACD6B9N1	0.323581
Q9H1A4	Q9UJX3	0.004175
Q8DL32	Q8DL61	0.004531
C4R0E6	C4R2R6	0.004175
P36121	P47076	0.004311
Q9KPS1	Q9X4Q6	0.004183
A0A125YTU2	S8GED8	0.005797
D0CD01	D0CD03	0.638792
P45684	Q9HTM1	0.004181
P24482	P29469	0.004343
Q8IRE3	Q9VSY8	0.004175
F2Z4C9	F2Z4H3	0.944680
A0A125YZ21	S8GED8	0.004184
A0A4V8H004	A0A4V8H008	0.048570
O75818	Q32NC0	0.004174
P87310	Q9USH1	0.004309
P22138	P32786	0.004177
Q7L5N1	Q9UBF6	0.004180
P04051	P13393	0.056347
P36121	P40422	0.252198
E9NPV2	I0Z284	0.004217
Q97ZJ9	Q980L5	0.004177
A0A125YZN9	S7W9J5	0.004465
Q8VZ65	Q9FYF8	0.004247
A0A2K3DGW6	A0A2K3DLI2	0.004184
Q15370	Q8N884	0.004179
Q8U0M2	Q8U4N1	0.499950
Q9SUI5	Q9SUI7	0.949972
P62653	P62662	0.893684
Q22R86	Q24CE5	0.004327
F2QVW8	F2QZ97	0.004232
Q1JQ91	Q32P79	0.089923
Q15843	Q16531	0.004192
P52434	P63272	0.084028
P62012	Q9V0G0	0.173715
P02607	P68139	0.959000
A8J8N9	P23662	0.028831
P62877	P68036	0.983168
O34399	P50735	0.486993
P60900	Q5JS54	0.004180
P60292	Q8U4N1	0.074088
Q54J50	Q54VN6	0.062250
Q13619	Q8WV22	0.004180
T1RJ07	T1RJT6	0.004399
B8BUW3	B8LEQ8	0.004192
M2XR49	M2XW22	0.004212
A2A825	Q059U7	0.004176
A0A2P6TPV8	A0A2P6U4K1	0.004299
C4LXN2	C4M0Q2	0.782468
A0A1S3TUX2	A0A1S3UMA0	0.004174
A0A4V8GZZ4	A0A4V8H001	0.005079
I0YVS7	I0YWK6	0.975950
P42766	Q9BXJ9	0.013010
P0A384	Q8YVQ2	0.528178
Q2FW20	Q2G111	0.801142
Q72I32	Q72L95	0.005396
P40359	P53091	0.004183
A0A4V8GZZ7	A0A4V8H008	0.028339
O74471	O74988	0.197645
Q9KXS1	Q9L0Q9	0.004176
P9WGH5	P9WGZ1	0.004194
P20637	P21082	0.004175
P20248	Q9UJX5	0.004175
A0A4V8GZZ3	A0A4V8GZZ8	0.004240
A0A125YZN9	S7UR33	0.954406
P32447	P32480	0.004181
O95619	O96019	0.965789
A0A2K1JKF2	A0A2K1JLZ3	0.952485
Q5JE34	Q5JI52	0.004191
A5FJF4	A5FJF5	0.005280
I0YPL4	I0YQ13	0.004176
P20226	Q9Y2Y1	0.004200
C4R2R6	C4R370	0.004177
A0A1B2U0I9	A0A1M5L8M4	0.600751
P20226	Q9H1D9	0.004289
A0QS96	A0QSP9	0.636380
P0A3C9	Q8DJ01	0.004197
P52891	P53011	0.004176
O94581	Q9P4W1	0.932236
Q6DBA5	Q9FJ98	0.004642
P40337	Q9H9Q2	0.004177
O95619	Q9Y265	0.918476
C4QXY9	C4R1V1	0.028785
A0A4V8H004	A0A4V8H007	0.208742
D5ANZ2	D5ARP7	0.713538
Q13098	Q9UBW8	0.004176
P00175	P33448	0.922196
A0ABF7PQ06	P46818	0.004181
A0A0M3KL10	P09911	0.899563
Q1HFW0	Q1HGH8	0.004174
Q56218	Q56226	0.009478
Q32904	Q9SQL2	0.588878
B7UL97	B7UL98	0.004180
P0A800	P0A9E2	0.004188
Q96CS2	Q99871	0.045700
P60002	P61218	0.004188
A0ACD6B989	Q8YQ35	0.028073
A0QU29	A0QU35	0.010706
P52435	P62487	0.926487
Q980B8	Q980L5	0.004179
A0ABF7PQ07	P46818	0.004175
P22139	P32349	0.030621
S8F0U0	S8G8E7	0.004177
A0A5S8WF79	A0A5S8WF81	0.004176
P41227	Q02878	0.028468
O81097	Q38859	0.004288
A0A0G4FDJ8	A0A0G4HMN0	0.004693
P0AEK7	P24183	0.004467
A0QNR5	A0QWR2	0.011324
P32830	P33421	0.004175
A0A9R0I5M6	A0A9R0IWV5	0.004182
P01097	Q12165	0.980365
P0A8V2	P24251	0.004188
P20435	P53063	0.004183
F5LA71	F5LA74	0.004225
A1B4F3	A1BA41	0.158421
P0AFF6	P0AFW0	0.004177
O80800	Q42577	0.986658
A0QSG6	A0R102	0.367879
Q8DHA7	Q8DLJ8	0.051309
O00399	P61163	0.334779
M1VKK5	Q85FZ1	0.004199
Q24C31	W7WX86	0.004181
Q26454	Q9VGW6	0.492937
F2QVA2	F2QZ97	0.004185
O94616	P36595	0.004229
A0A9R0K533	P11703	0.004181
P62987	Q71DI3	0.004219
Q99627	Q9UBF6	0.004183
P10145	P63096	0.004228
P35997	P38747	0.004179
P62090	Q9SUI4	0.006933
P05738	P33309	0.004718
A0A3V0PQJ3	A0A3Z3F2I6	0.004174
C4R2R6	C4R7L2	0.004177
A0A1L8GNJ6	Q6PHW7	0.973931
Q42599	Q9FIJ2	0.976126
E3UIU3	M2X090	0.004177
P12074	Q9BW72	0.005099
B8YB57	B8YB63	0.223019
Q8CM25	Q8DG60	0.004205
P9WGY5	P9WJG3	0.004178
W5DS33	W5FEZ3	0.955469
I0YPL4	I0Z284	0.004181
Q8DIF8	Q8DMP8	0.011023
A0A9R0K533	P11704	0.004175
Q8DLL4	Q8DMU4	0.004175
A0A2K1JC42	A0A2K1JLW2	0.951146
A0A2P6TT36	W8SKM2	0.004301
A0AAN0XZY8	A0AAN0Y0R4	0.907632
Q8DKF3	Q8DL29	0.004176
O14010	Q9Y821	0.317754
A0A063X8U6	F5HRS7	0.794893
Q8DLL4	Q8DLN5	0.004180
I0YQ13	I0Z284	0.004186
O94646	P87310	0.004190
B8YB57	B8YB60	0.321243
P32833	P47112	0.004175
O15318	P0DPB6	0.004200
P01857	S6B291	0.096117
A0A2P6TKF8	W8SUD1	0.008063
A0A9R0JF29	A0A9R0JVI6	0.031758
P20143	P69416	0.040424
Q57ZX7	Q585T1	0.041249
P0DPB6	P20226	0.004186
C9ZIA9	D0A2N9	0.004174
O94707	Q9UTB6	0.004183
A0A2P6TKF8	A0A2P6TT36	0.004257
Q9TLR0	Q9ZQS5	0.007688
Q5D869	Q8LFJ6	0.136779
A0AAN0XZY8	A0AAN0Y0S4	0.900528
A0A4V8GZZ3	A0A4V8GZZ6	0.004243
P09192	Q55329	0.005293
O15514	P62875	0.653578
A0A6P3TG10	K4P217	0.866473
Q8LE42	Q9M1A8	0.004284
A0A2P6TPU7	A0A2P6TT36	0.735106
F2QS38	F2QT90	0.004211
F2R611	F2RBH1	0.004205
Q8A1E1	Q8A1P7	0.004242
O87799	O87802	0.004192
Q12824	Q96GM5	0.004180
Q9FFC0	Q9XFH4	0.004182
P01730	Q6P5S8	0.270996
P38353	P49626	0.004262
A0QSD7	A0R7F7	0.867651
P0A7Z4	P0AGB6	0.006742
A0A2K3CYB6	A0A2K3DZD9	0.004189
O31743	Q06797	0.799477
C4QWA8	C4R273	0.009155
A0A2K3DGW6	A0A2K3DQ46	0.004193
A0A1S4CE74	A0A1S4CIZ9	0.011601
F2RBH1	F2RCK7	0.004181
A0AAB0B1V2	A0AAB0B1V7	0.004174
Q39255	Q9SLH3	0.004182
E1C9K9	P10793	0.004302
G3MZY8	Q32P78	0.908033
A0A0H2UKZ4	E1C9L3	0.004302
P33767	Q99380	0.004245
Q9VBI1	Q9VGW6	0.004177
P38121	P53840	0.004174
Q85FS9	Q85G51	0.004212
P35718	P36121	0.004231
P25342	P32468	0.011098
P07611	P68623	0.004176
E9NPV2	I0YQ44	0.006310
O35011	P39075	0.004175
P12975	P16033	0.004219
F5LA71	F5LA72	0.010165
A0A125YG13	S8GCU6	0.004174
A8HY43	P59763	0.004195
F2QRE4	F2QT92	0.756677
P01222	P63092	0.004181
O15527	Q71DI3	0.004346
I0YTK4	I0Z7V3	0.185455
E9NPS7	I0YP72	0.029350
Q8N884	Q96KK5	0.004177
D9PY02	Q50755	0.004201
A0A2K9VK93	A0A2K9VKE4	0.004177
A0A3Q7H1U4	A0A3Q7I881	0.099634
P0A707	P0A7S3	0.386920
P47133	Q12025	0.004178
A0A3Q7H1U4	A0A3Q7HSH1	0.889569
P04912	Q12509	0.004179
Q37695	Q6C326	0.881709
P0A7W7	P0A8A8	0.042216
Q02795	Q92316	0.004180
P41205	Q50296	0.817249
P12239	Q7DGD4	0.004268
M2X090	M2X4U9	0.004181
Q6SW67	V9LLX6	0.004177
A0A2K1IAD0	A0A2K1J0L9	0.566777
P39682	P40018	0.028386
Q23FU1	Q240X9	0.004225
A0A4V8GZZ2	A0A4V8H004	0.063104
Q83D76	Q83E83	0.816793
A0A2K3CXW8	A8IJY7	0.077481
A0A4X1VM56	A0A8D0JYF1	0.028523
A0QS96	A0QS97	0.519720
O15212	P17987	0.004182
A0A6P3ED73	A0A836CVU8	0.926963
P13165	P23993	0.595806
Q38859	Q8LE42	0.175154
C4R009	C4R1V1	0.911815
B6YWB9	B6YWC1	0.004182
Q9TM20	Q9TM46	0.153139
A0A3B6IU74	W5FPA7	0.446674
Q248F8	Q24I09	0.004184
A0A1D5SLI4	A0A3B6RHV8	0.893517
P04911	P31376	0.004298
P9WJG3	Q6MX01	0.004182
P23968	P38784	0.004189
P0DOY7	Q5SHR1	0.362861
Q91VD9	Q9DC70	0.734313
A8IL32	Q75VY6	0.008302
P06899	P61218	0.037737
Q5SKZ7	Q60019	0.005111
A8INX1	A8IS47	0.870837
Q9TLR0	Q9TM21	0.007948
B1INP6	B1INP9	0.004187
A8IFG7	Q05093	0.004306
C4QY79	C4R3Z5	0.004189
I0YQ46	I0Z2Y0	0.160536
E9NPS7	I0YP76	0.029241
A0A3Q7G7F0	A0A3Q7HSH1	0.899807
A1B3D7	A1B4F2	0.067279
D0C5Z0	D0CD20	0.244864
P50991	Q9UHV9	0.004344
E9NPS7	I0Z2Y0	0.066387
P12352	Q84Y02	0.004364
A0A1B1W4Z4	Q9XI73	0.004201
P32422	P74564	0.004179
E3UIU1	M2Y652	0.024629
P21082	P68449	0.004174
E1C9K8	P16002	0.004182
P32349	Q04307	0.007597
P62653	P62659	0.938215
P62532	Q47450	0.004195
O15212	P78371	0.004190
P11513	P11521	0.052814
P28000	P36121	0.004576
Q980K0	Q980L5	0.004186
Q15019	Q16181	0.013023
A0A9R0IP63	A0A9R0J865	0.004511
P56768	P62090	0.004310
P13192	Q43485	0.006409
F4JYR0	O22993	0.004177
Q8DJ02	Q8DKF4	0.004379
A0A1S3X147	A0A1S3YU01	0.004176
Q9UJX5	Q9UKT4	0.004175
A0A125YG13	A0A125YMK3	0.004178
I7MHB1	Q24DI9	0.004175
P36056	Q03799	0.004175
C1K003	D0FXV2	0.014967
P13194	P36886	0.703189
A0A9R0JF29	A0A9R0K533	0.005772
A0A2P6TT36	W8SUD1	0.005771
A0A1M6YWR9	A0A1M7BX03	0.004177
A0A125YN38	S7UVH4	0.004185
G0SC21	G0SCD1	0.004176
Q13618	Q7L5N1	0.004301
Q8L806	W5DS33	0.922422
B8YB56	B8YB57	0.009626
A7XX65	A7XXA7	0.004182
A0QU29	A0QU34	0.004210
O75822	P62280	0.031231
E9NPX1	I0Z7A7	0.032517
A0A2K1K0C7	Q8MFA2	0.053197
O60925	P50991	0.005097
P27521	Q9S7N7	0.007905
A8IKI9	A8JC51	0.004179
P0A800	P0ABS1	0.004183
Q27RN3	Q27RN4	0.004179
A0A1S3X147	A0A1S3YEW3	0.076956
A0A2K1JLW2	A0A2K1KIF2	0.842491
I0YP76	I0YVS7	0.004269
Q84AQ1	Q84AQ3	0.045949
P56768	Q9SHR7	0.004386
M9NT03	M9NTL4	0.004179
A0QUM5	A0QUM7	0.004185
C1K003	D0FXW0	0.004414
A8IJY7	A8IL21	0.887533
B8YB57	B8YB59	0.004176
Q8RGE2	Q8RGE3	0.004354
P18183	Q9KXS1	0.004179
P41806	Q3E7B6	0.004179
P13393	P47076	0.007972
O95456	P28072	0.004177
O15212	P48643	0.004195
Q95695	Q9SGH4	0.004174
B8YB54	B8YB63	0.016993
A4VE64	Q22YU3	0.004178
P08266	Q9VEA5	0.004178
F2QS38	F2QVA2	0.004174
P49736	Q9UBD5	0.004717
A0A1S3ZQT7	A0AA96C3P8	0.007018
O14746	P04908	0.015673
D0C9P6	D0CC74	0.809505
A0A2K3DLI2	A0A2K3DQ46	0.004232
P13192	P23993	0.078064
A0AAN0Y4F0	A0AAN1CUP2	0.152356
P40540	Q12025	0.004180
Q16531	Q96MG7	0.004174
F1RPD2	F1SDI2	0.761170
Q8DHA7	Q8DMP8	0.004198
C4LXN2	C4M979	0.796181
Q2FW39	Q2G2Q4	0.137991
P0A7U3	P69222	0.649873
Q6C387	Q6CC60	0.004183
Q7LXK4	Q980R1	0.004192
A0A3Q7HSH1	P49215	0.702299
P0A7T3	P39286	0.818445
P28496	P38703	0.441572
D0MDD7	D0MDD8	0.004294
Q9HVW3	Q9HVW5	0.004184
A0A2K3DHV6	A0A2K3DLI2	0.004188
P0A8T7	P0AF28	0.005184
A0T0T5	B8C770	0.004203
A0A1J7CBX1	A0A1M5L8S8	0.529321
O19925	O19927	0.004186
B8CEQ3	B8LEV1	0.006636
W5EP45	W5I1R7	0.945664
P13192	P36213	0.004292
P42487	Q65181	0.004178
P62090	Q9S7N7	0.004344
P62807	Q9BS16	0.004184
Q97ZJ9	Q980R2	0.004936
A0QSG2	A0QSL7	0.769932
A0QU31	A0QU35	0.008848
Q2FKZ2	Q2FRL9	0.004193
P12004	P49005	0.004183
P0A444	Q8DG60	0.004211
A0AA82WNZ8	A0AA82WP01	0.004180
P12975	P74564	0.004187
A0A2K3DGW6	A8HUP3	0.004178
O13877	O74825	0.004201
P43034	P63172	0.006306
A2P1G9	U5LP42	0.406766
B6TXS5	O65101	0.004378
A0A2K1JC42	A0A2K1KN29	0.004935
P14406	P24311	0.952488
O31743	P42920	0.714046
O19925	Q9TLR0	0.004327
O13877	Q09177	0.004244
P38632	Q03718	0.004175
A0A125YZN9	S7VSS5	0.004175
A0QU29	A0QU33	0.004215
O00483	P24311	0.705740
O95456	Q5JS54	0.004175
O81098	Q6NLH0	0.267040
G2LDR3	G2LHG2	0.025451
P73297	P74565	0.017342
O19882	Q9TM21	0.004177
O74635	Q92399	0.341577
A0A8F0WFC9	A0T0S9	0.004890
P33339	Q12308	0.004175
P06899	Q96GM5	0.005436
P04969	P21467	0.763050
I0YP72	I0YQ13	0.004350
P62877	Q13216	0.082586
P26290	P72798	0.004181
Q9CR21	Q9CR61	0.004261
O19895	O19925	0.006395
A0A9R0JBX6	P06505	0.004210
Q24CL2	W7WX86	0.004183
D7NIZ2	D7P897	0.004251
P43307	Q9UNL2	0.973312
A0A2K9VK97	A0A2K9VK99	0.004174
P04908	P36954	0.017283
