Qcc154e0f14d4fc31a1656c856834f95705903842	Tca0f481882dfcf753cb303be901fe4c835281b8e	40.700	193	0.670	0.633	2.096E-34	133
Qcc154e0f14d4fc31a1656c856834f95705903842	Tf9bfce473742cbf9ea14bb0a455f558486607638	33.300	192	0.659	0.747	6.561E-25	105
Q0cee107e67f0884e1181ba87a78351979af22616	Tb67984566a1a91fec1075d2848996facfe62a183	25.000	374	0.603	0.579	1.141E-32	136
Q1f74deeca4c3b815fcf14fb18973e7828adfce6b	Tc25946a4989c802e6ec24655e9ee104700dcac1a	70.700	204	1.000	1.000	9.918E-92	295
Q99f17fe84cd39e25ddf52d7415749eb266b55fad	T6e8dabb9830d8e32c2328fe4c005b39a526bae35	68.100	110	0.705	0.957	8.964E-44	154
Q9cd1be7575102735dd5fd70004f130fbc44efab2	Td1fa898ed580bb3df55532adda66ed791a22f2f0	64.300	156	0.969	0.987	1.972E-59	200
Qa2c2a7624e87ee7f255de73f6b74f7f20ad0b051	Ta2c2a7624e87ee7f255de73f6b74f7f20ad0b051	100.000	363	1.000	1.000	7.118E-254	772
Qb207dc0e343da513c717cc85d6e8279406343cc2	T21fa45c908e0256e9af30036a4dc35e2cb4c50be	32.700	104	0.864	0.839	2.964E-09	53
Q98233146d224c44f033a31341e9d00daa902d450	Tc6408b00178753e4f49bc47dc0e3985e6c653760	40.800	229	0.860	0.638	2.052E-43	158
Q98233146d224c44f033a31341e9d00daa902d450	T05ee9f641e1089b5ddd2176c76a8c6742ab2e924	40.000	229	0.860	0.851	2.211E-41	153
Q98233146d224c44f033a31341e9d00daa902d450	Tb1ebf101f3ee281c2c49d568a14c934e7f0023ba	39.600	184	0.716	0.487	1.271E-39	147
Q98233146d224c44f033a31341e9d00daa902d450	T21f152b7fb33085650b464402bb6dcd55330a9bd	40.000	189	0.735	0.610	9.942E-38	142
Q98233146d224c44f033a31341e9d00daa902d450	T9cb655539e025f659cae584b9c3dcb43c49a6e07	38.000	184	0.716	0.580	3.044E-36	138
Qa36c5e1f64c10c33b3960a584bf9738259d21b89	T2581fd5b14e989b06f8f867acb464d810116db31	91.900	1116	1.000	0.876	0.000E+00	2126
Qd0b692a99cea057659671fbdcde4ec7b4b5939da	Td0b692a99cea057659671fbdcde4ec7b4b5939da	100.000	159	1.000	1.000	4.507E-106	334
Qd49995dcc9119e9971e9d12ca05153b0cebfd81c	T8f73150187cefdbce22413e61f8cc216a16c919f	35.400	342	0.914	0.849	4.739E-48	175
Qd49995dcc9119e9971e9d12ca05153b0cebfd81c	T846d70a511fb0cd21b341e3308e36c176d96df37	31.900	342	0.914	0.840	1.315E-39	151
Qd49995dcc9119e9971e9d12ca05153b0cebfd81c	T26c0f2c97433f59302911b69e53b8bd0f1980a3c	29.800	124	0.367	0.310	1.317E-05	46
Qd79916dface45734245c605be7f9909388789523	T6889113970b47f70974de47302f5be9725d29931	33.800	1460	0.774	0.976	1.884E-218	734
Qd79916dface45734245c605be7f9909388789523	T1033702f2ba3116d356c7e3c3c3d7da6bdff9605	26.200	1708	0.772	0.993	2.442E-131	463
Q08096807e3c9d1f7272ee929be0346813149d33b	T2824a0fc2ae95424e49e0a5597caee0d6867ab52	93.800	163	1.000	1.000	3.433E-96	305
Q13bf25e769f90b162ecfd5352683121b98c98cc0	T13bf25e769f90b162ecfd5352683121b98c98cc0	100.000	187	1.000	1.000	2.477E-119	374
Qf56d09ef0127e7c39bd3d8e3e6a8edeeb881c87e	T7c77fe2908eb171f1ec98fb7107f2756606af0a1	31.400	70	0.354	0.404	4.339E-03	37
Q08103530f092369ecc12b2bf51b59cfac7fec74b	T36ad52277ee425f7bebc5f7398d012cf58276df6	43.500	502	0.739	0.745	1.907E-110	372
Q1bea49d484102630c9b758773133c8d0e621d49f	T4ff367b906a036cec49dc794f572a8e1e51dcb6a	90.800	175	1.000	1.000	2.834E-103	327
Q5da2b73829e8eb24b7b9b4a2261741ad6e76540c	T5da2b73829e8eb24b7b9b4a2261741ad6e76540c	100.000	356	1.000	1.000	5.274E-238	726
Q5da2b73829e8eb24b7b9b4a2261741ad6e76540c	Tce7f95f7df19469608747986f3b1310ba2c5734c	32.500	245	0.688	0.606	9.683E-27	113
Q5da2b73829e8eb24b7b9b4a2261741ad6e76540c	T17ba1a7470e4e9f9211e7fb7ac317d2b62474a5e	31.200	224	0.629	0.576	6.943E-24	104
Q5da2b73829e8eb24b7b9b4a2261741ad6e76540c	Tdfaa6945b297bac764aa19a6a0e4d0d38056bfa2	33.500	200	0.562	0.486	1.695E-23	103
Q6a030595ebfacc89fd79315fbbd7b34aae68d4f4	T4dbeebf0679290d74d37a698da6be64d1e0c1667	36.900	73	0.766	0.493	4.156E-09	51
Qb0137e8804a5c8523e02566f4ef0337f3b728e46	T5b96efa0bca5824e2711c9b9a5e8a671e28805b1	34.700	204	0.776	0.896	3.252E-35	135
Qbd2d2f0c71c99f6040d28f1b571438f07c65835b	Tfe2d16dd6a1e15a933fbc47f60c61fd89419cad2	54.300	160	0.964	0.870	6.556E-56	190
Qbd2d2f0c71c99f6040d28f1b571438f07c65835b	T61c801f24215074fd8ca05443fedb45ca5904bb2	54.300	160	0.964	0.702	6.556E-56	190
Qc37a3aef13d39ea6a8c1906d0bdd111eafe7c586	T15476ed0ec63c7a7cbc836dee960dbc9fc0a656f	44.000	99	0.903	0.876	5.054E-18	78
Qcdcfdd7e6e1dbd6e08a59e34730704e20eea7ee0	Tb815f3d722c47e22a0d3ff2bb62f819c0e46f4d9	57.800	171	0.795	0.617	1.292E-66	224
Qd8b48969fcbabe3287619719571f3365a397462b	Td8b48969fcbabe3287619719571f3365a397462b	100.000	156	1.000	1.000	7.886E-100	316
Qd8b48969fcbabe3287619719571f3365a397462b	Tc7d3bf3dbc30e03dbc335fa1223fa9d31ad45e05	100.000	76	0.487	0.594	1.531E-42	151
Qd8b48969fcbabe3287619719571f3365a397462b	T5f6635873bf6b8665df4539b403d90ab7484091a	100.000	76	0.487	0.332	1.531E-42	151
Qd8b48969fcbabe3287619719571f3365a397462b	Ta81d4a36820ec1ad4e35fa615835a326b8bd8701	57.800	76	0.487	0.938	5.458E-23	94
Qec5facac81486a7f0b8573cc17e5495ed76a3a63	Tec5facac81486a7f0b8573cc17e5495ed76a3a63	100.000	101	1.000	1.000	8.537E-68	220
Qf7235c72382a96ab6c355ec3845c1aba182ba66b	T7275a808a07ef93c59d3598f65debdce5b8c6b5e	50.000	44	0.786	0.657	1.037E-09	51
Qf97e9f8ef6fc7e57f7e8170f2b1b5c954c0d3126	T2b27fc20010891b7b5b36367ab1a86035a3a05b5	29.600	81	0.688	0.844	8.097E-10	54
Qfc40b4e394efce0f91b33d6ef2f2b325870fde26	T672145828cbb1ccde8677e48d7a5c01f78c2a289	30.500	221	0.863	0.745	1.433E-24	103
Q04e23912f57beb4352dbc48954ccc705e718bd9d	T18a884be20f9f88124d530b1804bd4cb0e98b3ab	64.200	341	0.983	0.983	4.123E-137	434
Q04e23912f57beb4352dbc48954ccc705e718bd9d	T3be6fade44539663c305da3a39ef747d1a267de6	24.500	195	0.507	0.425	3.045E-04	42
Qee12a1cba832e443950859e43ebf8414bac2cec4	T573c6dcc64cd31c7027c10de0f2f4b283379576f	73.100	164	0.716	0.781	1.603E-78	259
Q04701d55a8a9dc56e202c4cb3533859032c63fc9	Tb6667200f0af320df8198e2455ce8d727c9c39e1	37.700	229	0.888	0.898	6.032E-33	127
Q04701d55a8a9dc56e202c4cb3533859032c63fc9	T578de9e4c360ce56bd56b7052b13c42065b16023	28.500	84	0.347	0.537	1.448E+00	29
Q2ac727d01c36ba9573b1c3574a3873935e40bec5	Tca0f481882dfcf753cb303be901fe4c835281b8e	43.000	191	0.658	0.626	1.635E-34	133
Q2ac727d01c36ba9573b1c3574a3873935e40bec5	Tf9bfce473742cbf9ea14bb0a455f558486607638	33.300	192	0.655	0.747	2.706E-18	85
Qe402e882f6b2ebec03a5316bd0f2ec4c2ec6fac5	Td760cb96d2a728cf45fa36b1de4e8d289bbeb2e4	78.500	84	1.000	1.000	4.011E-44	151
Qe5f21152ec80db05d9de7f7bc62f5c024d990d04	Ta45a1e3ba27630e64cbf1de723ed495c33c5eaf3	62.000	811	0.990	0.934	1.969E-315	975
Qe5f21152ec80db05d9de7f7bc62f5c024d990d04	T26df4e0cdc89070b70434a5bffe5f8eafb477c4d	34.600	622	0.759	0.654	6.280E-91	319
Qe5f21152ec80db05d9de7f7bc62f5c024d990d04	T86ba429ed93375581ec0d03efe23d2e9be747466	36.900	548	0.669	0.700	3.164E-89	314
Qe5f21152ec80db05d9de7f7bc62f5c024d990d04	T5a3278952a400d016dc13d169ee99b44797f94fc	33.600	591	0.722	0.757	4.570E-79	283
Qe5f21152ec80db05d9de7f7bc62f5c024d990d04	T815a44c207d2c30c6f3f64f60af0b322e92d858e	31.300	612	0.747	0.739	9.708E-73	264
Qfb3542df7586318b36f065502a2d1a8bc3e3a1ea	Tb68a64341782535cf6e9bcae5a34ae8c2f0fb210	78.100	128	1.000	1.000	4.752E-68	223
Q999075d98c1301856d0f94bb5d6fc75f2112fc7c	T93080ab95e4d5b48484ee92776c61ec901d375dd	32.500	268	0.570	0.322	1.009E-31	130
Qa68fda3cb44d8802e2d50e992e772a4fcef5611e	Teabefcc8e26cfd8022776301c3bf8612aa757e96	39.300	160	0.913	0.748	1.279E-27	109
Qa68fda3cb44d8802e2d50e992e772a4fcef5611e	T5827842f23178abcfa912dc1e5f5a734a22f21db	39.300	160	0.913	0.748	2.395E-27	108
Qac57f5ed726c3cd6aed1e0399bdd64ff45509dcb	Td45f16dc4de1569c0bcc9b16ff7ef0f17b217ce1	76.300	127	0.977	0.969	1.993E-54	184
Qac57f5ed726c3cd6aed1e0399bdd64ff45509dcb	T550a04a7717c9440533a3f8f0c3533ac90903590	76.800	125	0.962	0.867	1.993E-54	184
Qac57f5ed726c3cd6aed1e0399bdd64ff45509dcb	T59e8eba69f702b71af0386a1243572107f9cc254	74.600	126	0.969	0.969	3.421E-53	180
Qac57f5ed726c3cd6aed1e0399bdd64ff45509dcb	T9b4d08768a1992c6cd18a1d2b1a56f185569724a	77.600	121	0.931	0.923	6.434E-53	179
Qac57f5ed726c3cd6aed1e0399bdd64ff45509dcb	T3ccb889b65cc379ab8c24fb0609f789a69c27b8c	76.800	121	0.931	0.923	8.824E-53	179
Qc809f276c5f8445256238ddaae4802ece70251f3	T8efcaef29596b5dc4b7e0e5dabdf00cd517d1d4f	98.400	460	1.000	1.000	3.699E-298	905
Qc809f276c5f8445256238ddaae4802ece70251f3	T65bf784d5136868823ce7d50283577bd644db16a	29.600	450	0.993	0.988	7.385E-50	185
Qc809f276c5f8445256238ddaae4802ece70251f3	T74c416f38e6fd9ff6c94fad2e29ff3896dbd59c4	28.000	459	0.998	0.998	7.385E-50	185
Qc809f276c5f8445256238ddaae4802ece70251f3	Tb9aa5c428b2637c533f8d3ef1d34ecf2603a89a8	27.700	450	0.993	0.989	8.441E-49	182
Qc809f276c5f8445256238ddaae4802ece70251f3	T56c5d890ec448ad7b54734f5607080ebf538823d	23.300	452	0.998	0.998	1.021E-25	111
Qd54241fb74fd40666b80bbb4262678e87b12c248	T9517b26132710bf5a5620fde90a6aa66234d7553	61.000	95	0.990	1.000	8.976E-32	117
Qd54241fb74fd40666b80bbb4262678e87b12c248	Te29a4adbea1ad2ffe3b20d00f3f71b81c66cda0e	35.000	57	0.594	0.447	2.755E-07	46
Qd54241fb74fd40666b80bbb4262678e87b12c248	T6df5f0b15f883a30cf0a83893a83108040b28882	31.800	68	0.708	0.563	2.096E-04	38
Qd54241fb74fd40666b80bbb4262678e87b12c248	Tf8e9d123d78972c775c497be71408fed8ffdb6dd	27.900	68	0.594	0.667	4.398E-02	31
Qe3ccd04459b942b0118d2fa55ed7d4439340311e	T41d9e193bcafa05158711ab99048bb19020b6b1b	30.100	130	0.985	0.985	2.960E-08	51
Qe63341c1a4b9bcd5680b1e4ef50de60cd138bf12	T8de8e280a64ccefce65ae84c5e7041de536c4a15	35.300	82	0.420	0.599	2.136E-07	50
Q4cb59b01c7512946f68a30d88d251ad6c6e2c62b	T4cb59b01c7512946f68a30d88d251ad6c6e2c62b	100.000	136	1.000	1.000	2.656E-85	273
Q5a4ad26557d599242b2587f2ee6c29e3cc63b150	T5a4ad26557d599242b2587f2ee6c29e3cc63b150	100.000	126	1.000	1.000	5.729E-78	251
Q5a4ad26557d599242b2587f2ee6c29e3cc63b150	T165690bdeb816e2c46bdf5f8ee90a6dbac6c713d	32.400	113	0.897	0.748	2.498E-11	59
Q5a4ad26557d599242b2587f2ee6c29e3cc63b150	T6df5f0b15f883a30cf0a83893a83108040b28882	34.100	113	0.897	0.908	2.244E-10	57
Q41199fe9bfaea143ae6c172f25b05f97d3604534	T41199fe9bfaea143ae6c172f25b05f97d3604534	100.000	131	1.000	1.000	2.609E-84	270
Q457d5d7417998f8059f3d20fadfd1941d017ec00	T92e6e10f53be5a625e0d64e55feadc8e93fdc917	43.000	294	0.722	0.770	7.215E-72	248
Q457d5d7417998f8059f3d20fadfd1941d017ec00	T633527ea14b9b405ff53e489f18ceacd65bf7502	41.800	310	0.762	0.512	1.419E-69	241
Q457d5d7417998f8059f3d20fadfd1941d017ec00	T14759aeb1000fde7df660e4127fec76b0e24aa38	37.200	365	0.897	0.883	6.704E-69	239
Q457d5d7417998f8059f3d20fadfd1941d017ec00	T20812f63039d40c2169fda3006aa0df02b4bbad1	41.300	316	0.776	0.768	3.165E-68	237
Q457d5d7417998f8059f3d20fadfd1941d017ec00	T6799e89a646a5b3dbc481c9c4622959a362bb03f	39.600	294	0.722	0.688	2.653E-62	220
Q50deafde1e0e88a94ab987e4cb2fdf1ea9a4ae2f	T9a21d9346843508cfd8a6c2194fcf6b48b0234bb	37.200	560	0.442	0.377	2.254E-98	351
Q50deafde1e0e88a94ab987e4cb2fdf1ea9a4ae2f	Tb18090a77a9cf7ec2e911eda09fdaa7a7d9d81d5	35.300	594	0.469	0.479	7.212E-97	347
Q50deafde1e0e88a94ab987e4cb2fdf1ea9a4ae2f	T6549a1f8a02914d57934a0aae9d8b30e09f0fc3c	36.300	557	0.440	0.378	5.429E-96	344
Q50deafde1e0e88a94ab987e4cb2fdf1ea9a4ae2f	Tace910e511bfde0735ff441c9f900d4ba2267a96	35.300	563	0.444	0.600	8.990E-88	318
Q50deafde1e0e88a94ab987e4cb2fdf1ea9a4ae2f	T8ce74584e6538de5e54987facf32a2fc48a2cd76	35.100	550	0.434	0.606	6.615E-87	315
Q72fc2d6ca3fbd053d59d440134836d375dc08607	T67bdf2a5382a1827ea781cbd75e9dc3cca99960c	48.900	553	0.965	0.914	7.420E-172	546
Q72fc2d6ca3fbd053d59d440134836d375dc08607	T7538fb93d87c050f9eb707f0b04d8c118da75d13	27.100	313	0.550	0.491	5.206E-28	120
Q72fc2d6ca3fbd053d59d440134836d375dc08607	T1f0d0215697b359d6530e6d8986618707f89d57c	29.300	285	0.501	0.442	5.077E-27	117
Q72fc2d6ca3fbd053d59d440134836d375dc08607	T17d220503ca0f86101e7a2a2433aebf2fb0a6b84	20.900	337	0.467	0.316	1.166E-04	44
Q8320a6a0585c684def354e490677f7ca9c237931	T9d9ff169f8641a31c118221686dbc10f59ad5524	27.100	103	0.448	0.754	1.374E-01	33
Q8f3f21487ac4248b9f6f094d23d7f1d4299eec0b	T804277572071e9752fe3cb7d71c16d4b808567d2	71.300	115	1.000	1.000	1.853E-47	163
Q9249cd9d0da21afa79f49f85c4c924fb6032a95d	Td41c535727305e8a7dfa5562c105394f22bfb652	66.400	295	0.958	0.936	9.529E-131	414
Q9249cd9d0da21afa79f49f85c4c924fb6032a95d	T62147dac5a6fc5f8f4788eb0bef96f2e7dc845bb	60.900	321	0.958	0.858	3.091E-126	401
Q9249cd9d0da21afa79f49f85c4c924fb6032a95d	Te5687759a8e6aa08ce52feddc8967c65f4469639	28.300	213	0.685	0.534	4.201E-16	79
Q9249cd9d0da21afa79f49f85c4c924fb6032a95d	Ta3f78a49a82d47993c5e969705da6af52dcd8944	27.200	223	0.724	0.553	8.335E-14	72
Q9249cd9d0da21afa79f49f85c4c924fb6032a95d	T0d953d4f886d41d6a1159f1fda4d8573826aa997	24.300	155	0.503	0.763	1.716E-02	36
Qa8693bdb428c2806c13e0bb2dad994399b0bc514	Td14dbc5185bf85e2feed424ee5fde1f16abe51dd	99.300	163	1.000	1.000	1.407E-105	333
Qa8693bdb428c2806c13e0bb2dad994399b0bc514	T360be487762875d668bad177560c1d8b66fac73e	29.600	108	0.663	0.830	8.192E-04	38
Q44ae0144ce4f301537bbdf187b2e96df730b9416	T94580a1962337de15613b0cd6b70af9b9a9ee979	31.700	225	0.368	0.303	3.164E-15	79
Q54ac0fc64fe02537c333a517fc896d2422cf0b8b	T940d6e6d114ef7f4e5e7867574a533a022afa40a	72.700	143	0.941	0.917	5.271E-57	192
Q57598612b15f60c00a5937e7c70cb7ee49cadbc3	T94924e7b0d6dc6e4f016584abb867e0243d2e47d	44.500	145	1.000	1.000	1.150E-34	128
Q1d471ac218efd61c294d97d79380a496b3eabd86	T16b583b3b738fd48d883ac4aeb3325e8fd1170ed	52.000	1195	0.976	0.997	0.000E+00	1261
Q1d471ac218efd61c294d97d79380a496b3eabd86	Ted62bb386cda57735a09ae9267f1ead991b4dc7c	22.300	434	0.355	0.320	1.564E-14	78
Q50ac7f61d7bb4e1bc0721bb82576d9103c131f53	T41d9e193bcafa05158711ab99048bb19020b6b1b	75.300	130	0.897	1.000	3.552E-63	210
Q55abadb97c365bbd6657b952256291dd6de82a23	Tc39b2315423841004a7f85f3d41a3f5d9688376d	27.500	80	0.899	0.755	1.093E-03	36
Q55deada6929dd70443abf4d4605e9166fe858759	Tf9bfce473742cbf9ea14bb0a455f558486607638	71.600	254	1.000	0.988	1.204E-125	396
Q55deada6929dd70443abf4d4605e9166fe858759	Tca0f481882dfcf753cb303be901fe4c835281b8e	26.200	140	0.551	0.449	3.089E-06	48
Q5a5c93921a12d2fd3ff626573c107c8723474623	Td1c7b3b006eb6e4d3998e3f3575168bfbde7308e	83.800	304	0.993	0.993	6.945E-177	547
Q0493e4b65def57c5ef7a6ade73b56d2316b19a2d	Tef87629cf5b2cf08475ef8029b68798270804d06	35.900	251	0.884	0.918	3.980E-34	132
Q0493e4b65def57c5ef7a6ade73b56d2316b19a2d	Tb471f4e465e6987e068118ed0a18da1922c9ec27	30.600	243	0.856	0.846	1.367E-14	74
Q0493e4b65def57c5ef7a6ade73b56d2316b19a2d	Tc6bae10b3e9ad799a05bfb7d1d1caf4edae328c4	35.900	103	0.345	0.438	7.074E-06	47
Q0d473c027cc5c498db2be7135b91fcdc641c7faa	T0d473c027cc5c498db2be7135b91fcdc641c7faa	100.000	293	1.000	1.000	9.957E-187	574
Q1582fa665e8bab265f32be5785725980e5a7ee75	Td9a754f304d5509907701bce6a1e9495c996c3ea	50.000	92	0.754	0.586	6.037E-20	84
Q1582fa665e8bab265f32be5785725980e5a7ee75	Td3d2451d574e8b51445f3a6ac8bc74683561bd39	53.500	84	0.686	0.592	4.015E-19	81
Q1582fa665e8bab265f32be5785725980e5a7ee75	T8adb3de5f068711bd758108e25ac06586bc1339f	58.200	67	0.568	0.493	1.035E-18	80
Q184f03c8859fc0f55d04b6d7008de61dba35b95b	T184f03c8859fc0f55d04b6d7008de61dba35b95b	100.000	184	1.000	1.000	9.784E-115	361
Q184f03c8859fc0f55d04b6d7008de61dba35b95b	T98799752f50bc64e3633590f3a38788ec9f8437c	52.100	184	1.000	1.000	2.640E-58	198
Q184f03c8859fc0f55d04b6d7008de61dba35b95b	T9cf7d1ed1d7eb89331aed47dd700fc831fc328b6	38.600	178	0.957	0.973	8.481E-35	130
Q184f03c8859fc0f55d04b6d7008de61dba35b95b	Tb0977f002512ca5be5cbceec75135c654885f759	39.400	157	0.853	0.858	6.872E-33	124
Q184f03c8859fc0f55d04b6d7008de61dba35b95b	T76de5b60489ee002c65fe3d2272e7130c0a2221d	34.500	168	0.913	0.771	2.663E-30	117
Q1c153714142ec1e5a3a547afe0164d15bdfdbd4a	T0c300d423c0dcf87edf9256a39ac22a9ac6e7899	87.300	63	0.984	1.000	6.687E-32	115
Q08ce9c668f1fce38e483859c2886b48866a24e52	Tae08cadb8b1094004cdb5d1933b4fd993db0c4ab	84.600	254	0.992	0.992	1.508E-146	456
