directed_pair_id,score
B8LEV1|P61221:forward,0.999856
B8LEV1|P61221:reverse,0.999820
C3SR52|P30530:forward,0.000226
C3SR52|P30530:reverse,0.000060
D0CD01|P13073:forward,0.092924
D0CD01|P13073:reverse,0.877782
D0CD06|Q07440:forward,0.000074
D0CD06|Q07440:reverse,0.000087
E1C9K6|O60885:forward,0.999909
E1C9K6|O60885:reverse,0.999782
E1C9L0|F1N4X0:forward,0.001202
E1C9L0|F1N4X0:reverse,0.037010
E1C9L1|P30260:forward,0.000155
E1C9L1|P30260:reverse,0.086393
E2RXT8|P43004:forward,0.999856
E2RXT8|P43004:reverse,0.999903
E3UIU0|Q96KK5:forward,0.000080
E3UIU0|Q96KK5:reverse,0.000095
E3UIU9|Q9NXA8:forward,0.000138
E3UIU9|Q9NXA8:reverse,0.000322
E9NPW6|O14021:forward,0.002870
E9NPW6|O14021:reverse,0.964207
E9NPX1|P35232:forward,0.310715
E9NPX1|P35232:reverse,0.843556
F2DAN8|B8BUW3:forward,0.000880
F2DAN8|B8BUW3:reverse,0.004259
G0RZG4|A2AGH6:forward,0.019376
G0RZG4|A2AGH6:reverse,0.013620
G0S9A0|O43516:forward,0.000053
G0S9A0|O43516:reverse,0.000066
G0SC21|O15212:forward,0.033121
G0SC21|O15212:reverse,0.552339
G0SE33|Q00342:forward,0.000058
G0SE33|Q00342:reverse,0.000050
G0SH09|Q9NPH3:forward,0.000053
G0SH09|Q9NPH3:reverse,0.000077
I0YPL4|O14793:forward,0.000055
I0YPL4|O14793:reverse,0.000072
I0YQ44|O15212:forward,0.000071
I0YQ44|O15212:reverse,0.000504
I0YQ45|A0A4V8GZZ2:forward,0.999686
I0YQ45|A0A4V8GZZ2:reverse,0.999165
I0Z687|A0A3B6PK86:forward,0.000230
I0Z687|A0A3B6PK86:reverse,0.001552
I7M8B9|P36544:forward,0.000056
I7M8B9|P36544:reverse,0.000060
O00170|Q9WV08:forward,0.000058
O00170|Q9WV08:reverse,0.000065
O00206|P43699:forward,0.000069
O00206|P43699:reverse,0.000085
O00255|P19878:forward,0.002474
O00255|P19878:reverse,0.001383
O00401|P16035:forward,0.000757
O00401|P16035:reverse,0.000123
O00459|P21796:forward,0.001782
O00459|P21796:reverse,0.000601
O02002|Q9UPQ9:forward,0.000061
O02002|Q9UPQ9:reverse,0.000061
O08538|P0DP29:forward,0.001066
O08538|P0DP29:reverse,0.006527
O14352|A0A287BAW0:forward,0.000105
O14352|A0A287BAW0:reverse,0.000126
O14543|E2RXT8:forward,0.000080
O14543|E2RXT8:reverse,0.000083
O14558|Q07954:forward,0.000059
O14558|Q07954:reverse,0.000065
O14640|Q13418:forward,0.012969
O14640|Q13418:reverse,0.030799
O14733|Q13485:forward,0.995874
O14733|Q13485:reverse,0.994368
O14745|P50613:forward,0.000416
O14745|P50613:reverse,0.000776
O14746|P08620:forward,0.000254
O14746|P08620:reverse,0.000184
O14931|Q99640:forward,0.000078
O14931|Q99640:reverse,0.000073
O14965|F2Z4C9:forward,0.011903
O14965|F2Z4C9:reverse,0.481932
O14974|Q9JJS8:forward,0.000058
O14974|Q9JJS8:reverse,0.000080
O15117|D2IYK1:forward,0.000169
O15117|D2IYK1:reverse,0.000083
O15169|Q9SY97:forward,0.000080
O15169|Q9SY97:reverse,0.000183
O15212|Q9H8M2:forward,0.005063
O15212|Q9H8M2:reverse,0.000317
O15294|Q60598:forward,0.010667
O15294|Q60598:reverse,0.000371
O15524|G5E899:forward,0.000084
O15524|G5E899:reverse,0.000093
O15527|A0A3Q7G7F0:forward,0.000073
O15527|A0A3Q7G7F0:reverse,0.000222
O22476|Q9ERR1:forward,0.000058
O22476|Q9ERR1:reverse,0.000054
O31743|P36507:forward,0.000123
O31743|P36507:reverse,0.000088
O35179|Q9UPY5:forward,0.002211
O35179|Q9UPY5:reverse,0.026432
O35625|P50990:forward,0.000355
O35625|P50990:reverse,0.003018
O42978|P42684:forward,0.000099
O42978|P42684:reverse,0.000090
O43353|Q92966:forward,0.000089
O43353|Q92966:reverse,0.000109
O43516|Q96KS0:forward,0.000069
O43516|Q96KS0:reverse,0.000068
O43521|Q9BSM1:forward,0.000490
O43521|Q9BSM1:reverse,0.003748
O43561|P68400:forward,0.074972
O43561|P68400:reverse,0.003537
O43684|P55284:forward,0.000123
O43684|P55284:reverse,0.000113
O43791|K4G2D7:forward,0.000064
O43791|K4G2D7:reverse,0.000053
O54918|P18089:forward,0.000729
O54918|P18089:reverse,0.001330
O60238|Q9PU13:forward,0.000081
O60238|Q9PU13:reverse,0.000094
O60260|P01887:forward,0.885481
O60260|P01887:reverse,0.399846
O60603|P38936:forward,0.000098
O60603|P38936:reverse,0.000139
O60674|P20339:forward,0.132776
O60674|P20339:reverse,0.980947
O60749|Q9UIM3:forward,0.000337
O60749|Q9UIM3:reverse,0.000193
O60880|A0A2R4KP93:forward,0.000355
O60880|A0A2R4KP93:reverse,0.000607
O60885|Q15910:forward,0.999538
O60885|Q15910:reverse,0.999613
O60894|Q9TM21:forward,0.017147
O60894|Q9TM21:reverse,0.001799
O65101|P14873:forward,0.000052
O65101|P14873:reverse,0.000062
O74483|Q9LTJ6:forward,0.001150
O74483|Q9LTJ6:reverse,0.000731
O75376|P08913:forward,0.000063
O75376|P08913:reverse,0.000057
O75460|S6C4S0:forward,0.001330
O75460|S6C4S0:reverse,0.000275
O75496|Q9LMA8:forward,0.001964
O75496|Q9LMA8:reverse,0.004016
O75563|P26883:forward,0.000166
O75563|P26883:reverse,0.000180
O75581|Q13185:forward,0.000068
O75581|Q13185:reverse,0.000072
O88351|Q48UF7:forward,0.931178
O88351|Q48UF7:reverse,0.010968
O89100|P28223:forward,0.000431
O89100|P28223:reverse,0.000203
O94355|Q9WUD9:forward,0.268353
O94355|Q9WUD9:reverse,0.007477
O94742|P45956:forward,0.000092
O94742|P45956:reverse,0.000085
O94776|Q5M824:forward,0.000230
O94776|Q5M824:reverse,0.041600
O95259|P01009:forward,0.000052
O95259|P01009:reverse,0.000065
O95352|Q6IP71:forward,0.000069
O95352|Q6IP71:reverse,0.000076
O95817|P60520:forward,0.002590
O95817|P60520:reverse,0.005420
O95835|P08709:forward,0.000056
O95835|P08709:reverse,0.000049
O95931|Q99731:forward,0.000056
O95931|Q99731:reverse,0.000051
P00533|F1MSX6:forward,0.991275
P00533|F1MSX6:reverse,0.972578
P00734|Q9BPX5:forward,0.000076
P00734|Q9BPX5:reverse,0.000067
P00747|P49765:forward,0.001630
P00747|P49765:reverse,0.001813
P01009|P09874:forward,0.000115
P01009|P09874:reverse,0.000275
P01019|P27361:forward,0.000134
P01019|P27361:reverse,0.000153
P01024|P06897:forward,0.000144
P01024|P06897:reverse,0.000318
P01106|Q96CV9:forward,0.488007
P01106|Q96CV9:reverse,0.928842
P01112|P17948:forward,0.904185
P01112|P17948:reverse,0.099431
P01116|A1B4F2:forward,0.025266
P01116|A1B4F2:reverse,0.943674
P01137|P98170:forward,0.991398
P01137|P98170:reverse,0.470215
P01308|Q07912:forward,0.132210
P01308|Q07912:reverse,0.001347
P01584|F2DAN8:forward,0.000065
P01584|F2DAN8:reverse,0.000052
P01730|P16581:forward,0.790346
P01730|P16581:reverse,0.988388
P01857|P07204:forward,0.001060
P01857|P07204:reverse,0.000347
P01887|P40616:forward,0.002080
P01887|P40616:reverse,0.000746
P01889|Q9WTU3:forward,0.000169
P01889|Q9WTU3:reverse,0.000148
P02309|P05310:forward,0.953158
P02309|P05310:reverse,0.827210
P02649|Q13131:forward,0.000069
P02649|Q13131:reverse,0.000100
P02730|Q12464:forward,0.002429
P02730|Q12464:reverse,0.000088
P02749|Q06265:forward,0.000067
P02749|Q06265:reverse,0.000059
P02751|Q01043:forward,0.000067
P02751|Q01043:reverse,0.000089
P02768|Q9UQB8:forward,0.000070
P02768|Q9UQB8:reverse,0.000051
P02787|A0A9X9IKM4:forward,0.002742
P02787|A0A9X9IKM4:reverse,0.000225
P03372|P35226:forward,0.999831
P03372|P35226:reverse,0.999770
P04003|Q9CXM0:forward,0.000265
P04003|Q9CXM0:reverse,0.000705
P04004|Q43485:forward,0.000073
P04004|Q43485:reverse,0.000078
P04049|Q9BXA6:forward,0.005256
P04049|Q9BXA6:reverse,0.011032
P04150|O43521:forward,0.999281
P04150|O43521:reverse,0.998105
P04214|Q8A0S2:forward,0.000402
P04214|Q8A0S2:reverse,0.000317
P04406|Q9SGH4:forward,0.001184
P04406|Q9SGH4:reverse,0.001117
P04439|Q9HC29:forward,0.033103
P04439|Q9HC29:reverse,0.000689
P04626|Q13526:forward,0.007025
P04626|Q13526:reverse,0.146234
P04637|P13165:forward,0.995083
P04637|P13165:reverse,0.941798
P04921|A0A3Q7FNQ5:forward,0.000238
P04921|A0A3Q7FNQ5:reverse,0.000336
P05019|Q14766:forward,0.000095
P05019|Q14766:reverse,0.000067
P05067|O43353:forward,0.995690
P05067|O43353:reverse,0.998479
P05106|Q13873:forward,0.899910
P05106|Q13873:reverse,0.321707
P05112|Q99497:forward,0.000061
P05112|Q99497:reverse,0.000104
P05121|P49768:forward,0.000108
P05121|P49768:reverse,0.000164
P05311|Q8MKI8:forward,0.000077
P05311|Q8MKI8:reverse,0.000064
P05362|O15524:forward,0.998394
P05362|O15524:reverse,0.994295
P05556|Q13526:forward,0.000699
P05556|Q13526:reverse,0.000366
P06213|O65101:forward,0.000100
P06213|O65101:reverse,0.000112
P06269|A0A482JYH1:forward,0.000072
P06269|A0A482JYH1:reverse,0.000065
P06280|P10415:forward,0.000687
P06280|P10415:reverse,0.000266
P06730|O00459:forward,0.001286
P06730|O00459:reverse,0.003035
P06858|P12754:forward,0.000070
P06858|P12754:reverse,0.000191
P07204|P40616:forward,0.000079
P07204|P40616:reverse,0.000075
P07550|P49597:forward,0.000090
P07550|P49597:reverse,0.000081
P07703|P29460:forward,0.000060
P07703|P29460:reverse,0.000053
P07839|P05310:forward,0.001828
P07839|P05310:reverse,0.004479
P07858|O50245:forward,0.002326
P07858|O50245:reverse,0.010245
P07900|A2P1G9:forward,0.487186
P07900|A2P1G9:reverse,0.023288
P08069|O02002:forward,0.000284
P08069|O02002:reverse,0.001638
P08134|P52891:forward,0.057748
P08134|P52891:reverse,0.016441
P08195|Q08722:forward,0.960253
P08195|Q08722:reverse,0.797055
P08581|P41220:forward,0.000264
P08581|P41220:reverse,0.000660
P08603|O50245:forward,0.000106
P08603|O50245:reverse,0.000059
P08631|Q9Y5C1:forward,0.000063
P08631|Q9Y5C1:reverse,0.000076
P08670|F2D0D5:forward,0.000062
P08670|F2D0D5:reverse,0.000083
P09038|O14807:forward,0.000140
P09038|O14807:reverse,0.000461
P09382|Q0IIM2:forward,0.000108
P09382|Q0IIM2:reverse,0.000147
P09693|P71814:forward,0.000099
P09693|P71814:reverse,0.000113
P09874|Q96524:forward,0.188293
P09874|Q96524:reverse,0.151577
P09911|P42681:forward,0.000059
P09911|P42681:reverse,0.000064
P0A7W7|Q13557:forward,0.000086
P0A7W7|Q13557:reverse,0.000088
P0A7Z4|O75575:forward,0.993396
P0A7Z4|O75575:reverse,0.520894
P0A800|O43561:forward,0.000071
P0A800|O43561:reverse,0.000073
P0A8T7|A0A2K1JDR4:forward,0.000188
P0A8T7|A0A2K1JDR4:reverse,0.000160
P0A8V2|Q14766:forward,0.000050
P0A8V2|Q14766:reverse,0.000055
P0ACI0|P98170:forward,0.191873
P0ACI0|P98170:reverse,0.037169
P0AFF0|Q50755:forward,0.773250
P0AFF0|Q50755:reverse,0.064162
P0AFF6|P09104:forward,0.000160
P0AFF6|P09104:reverse,0.000541
P0CT46|P24311:forward,0.000158
P0CT46|P24311:reverse,0.000071
P0DOX5|Q9Y2K7:forward,0.000518
P0DOX5|Q9Y2K7:reverse,0.000147
P0DP23|Q14765:forward,0.004884
P0DP23|Q14765:reverse,0.000773
P0DTC2|P11802:forward,0.003100
P0DTC2|P11802:reverse,0.000232
P10145|O60260:forward,0.047176
P10145|O60260:reverse,0.004762
P10176|P62807:forward,0.000071
P10176|P62807:reverse,0.000063
P10276|P04591:forward,0.000169
P10276|P04591:reverse,0.000988
P10321|Q01321:forward,0.000108
P10321|Q01321:reverse,0.000099
P10415|P62875:forward,0.000371
P10415|P62875:reverse,0.000208
P10417|Q13563:forward,0.024442
P10417|Q13563:reverse,0.000109
P10599|A0A2K1IAD0:forward,0.001516
P10599|A0A2K1IAD0:reverse,0.001752
P10636|A0A9X9IKM4:forward,0.903927
P10636|A0A9X9IKM4:reverse,0.940922
P10721|Q92731:forward,0.000080
P10721|Q92731:reverse,0.000065
P10793|P38632:forward,0.003265
P10793|P38632:reverse,0.004271
P11142|P01837:forward,0.926017
P11142|P01837:reverse,0.978944
P11226|Q57XL7:forward,0.000609
P11226|Q57XL7:reverse,0.000354
P11362|Q8IWJ2:forward,0.001626
P11362|Q8IWJ2:reverse,0.002046
P11717|Q6FI13:forward,0.000091
P11717|Q6FI13:reverse,0.000078
P11831|P01660:forward,0.000168
P11831|P01660:reverse,0.000132
P11940|P43405:forward,0.066719
P11940|P43405:reverse,0.001351
P12003|Q96PY5:forward,0.462805
P12003|Q96PY5:reverse,0.975857
P12004|P10288:forward,0.027210
P12004|P10288:reverse,0.155056
P12357|P13497:forward,0.000353
P12357|P13497:reverse,0.000180
P12931|P87108:forward,0.000189
P12931|P87108:reverse,0.000241
P13073|P0A8T7:forward,0.000175
P13073|P0A8T7:reverse,0.000402
P13165|Q92570:forward,0.000102
P13165|Q92570:reverse,0.000083
P13501|P06756:forward,0.001806
P13501|P06756:reverse,0.000274
P13688|P04150:forward,0.000082
P13688|P04150:reverse,0.000151
P13726|P26992:forward,0.000877
P13726|P26992:reverse,0.003477
P13987|Q8NG31:forward,0.000060
P13987|Q8NG31:reverse,0.000050
P14210|P0A7X3:forward,0.000077
P14210|P0A7X3:reverse,0.000088
P14618|P27782:forward,0.000920
P14618|P27782:reverse,0.000538
P14635|P62010:forward,0.000742
P14635|P62010:reverse,0.000251
P14778|P09874:forward,0.000118
P14778|P09874:reverse,0.000100
P14873|Q9WV32:forward,0.000232
P14873|Q9WV32:reverse,0.000311
P15018|A0A3G1AUL2:forward,0.000071
P15018|A0A3G1AUL2:reverse,0.000057
P15056|P63146:forward,0.000097
P15056|P63146:reverse,0.000223
P15172|Q5SJH3:forward,0.001308
P15172|Q5SJH3:reverse,0.000407
P15311|P08069:forward,0.949437
P15311|P08069:reverse,0.991180
P15529|Q13951:forward,0.000058
P15529|Q13951:reverse,0.000068
P15692|Q9WTU3:forward,0.000054
P15692|Q9WTU3:reverse,0.000071
P16284|Q9NVH2:forward,0.000070
P16284|Q9NVH2:reverse,0.000073
P16371|P19878:forward,0.009043
P16371|P19878:reverse,0.001338
P16471|A0A8D2A9I1:forward,0.000195
P16471|A0A8D2A9I1:reverse,0.000368
P16858|Q07813:forward,0.044892
P16858|Q07813:reverse,0.015244
P17227|Q94AH6:forward,0.681968
P17227|Q94AH6:reverse,0.002734
P17275|Q8IZQ8:forward,0.000096
P17275|Q8IZQ8:reverse,0.000072
P17813|Q92731:forward,0.000072
P17813|Q92731:reverse,0.000070
P18031|Q9NWQ8:forward,0.030946
P18031|Q9NWQ8:reverse,0.009415
P18263|Q13794:forward,0.004283
P18263|Q13794:reverse,0.995798
P18384|O14640:forward,0.000099
P18384|O14640:reverse,0.000210
P18526|Q04206:forward,0.170888
P18526|Q04206:reverse,0.337758
P18887|O15123:forward,0.000050
P18887|O15123:reverse,0.000051
P19658|P12644:forward,0.000079
P19658|P12644:reverse,0.000558
P19793|P78324:forward,0.000056
P19793|P78324:reverse,0.000059
P19838|O75569:forward,0.282596
P19838|O75569:reverse,0.123919
P19878|Q07666:forward,0.112466
P19878|Q07666:reverse,0.902159
P20248|Q86W24:forward,0.008022
P20248|Q86W24:reverse,0.001396
P20339|P35250:forward,0.000080
P20339|P35250:reverse,0.000127
P20701|P12023:forward,0.997783
P20701|P12023:reverse,0.997247
P20936|Q15797:forward,0.996194
P20936|Q15797:reverse,0.959605
P20998|Q00526:forward,0.005938
P20998|Q00526:reverse,0.043782
P21187|Q13557:forward,0.001554
P21187|Q13557:reverse,0.000225
P21554|Q96AV8:forward,0.000050
P21554|Q96AV8:reverse,0.000050
P21708|Q04207:forward,0.999509
P21708|Q04207:reverse,0.997776
P21796|O75581:forward,0.980967
P21796|O75581:reverse,0.979469
P22087|A4VE64:forward,0.000088
P22087|A4VE64:reverse,0.000163
P22455|Q01705:forward,0.006098
P22455|Q01705:reverse,0.003955
P22681|P49137:forward,0.487184
P22681|P49137:reverse,0.104765
P23771|A0A0G4HFQ7:forward,0.000112
P23771|A0A0G4HFQ7:reverse,0.000305
P24394|P01750:forward,0.997643
P24394|P01750:reverse,0.999654
P24482|Q13555:forward,0.000078
P24482|Q13555:reverse,0.000072
P24863|P00488:forward,0.000105
P24863|P00488:reverse,0.000054
P24941|P05067:forward,0.011897
P24941|P05067:reverse,0.445592
P25054|Q91ZX7:forward,0.000049
P25054|Q91ZX7:reverse,0.000060
P25106|P51149:forward,0.004157
P25106|P51149:reverse,0.000598
P25342|Q9BQE4:forward,0.000197
P25342|Q9BQE4:reverse,0.000297
P25445|Q8IZD4:forward,0.810476
P25445|Q8IZD4:reverse,0.269636
P25685|P42679:forward,0.000252
P25685|P42679:reverse,0.000169
P25942|Q9HAW0:forward,0.000127
P25942|Q9HAW0:reverse,0.000093
P25963|Q07657:forward,0.978289
P25963|Q07657:reverse,0.247360
P26022|P62875:forward,0.000057
P26022|P62875:reverse,0.000062
P26288|P27512:forward,0.000055
P26288|P27512:reverse,0.000142
P26358|O14965:forward,0.958180
P26358|O14965:reverse,0.701840
P26441|P19438:forward,0.002234
P26441|P19438:reverse,0.000660
P27487|F2Z4C9:forward,0.000192
P27487|F2Z4C9:reverse,0.000076
P27521|P98170:forward,0.976465
P27521|P98170:reverse,0.525319
P27918|O89100:forward,0.000089
P27918|O89100:reverse,0.000085
P27986|P01116:forward,0.999489
P27986|P01116:reverse,0.999381
P28159|Q15311:forward,0.000279
P28159|Q15311:reverse,0.000091
P28632|Q14669:forward,0.000103
P28632|Q14669:reverse,0.000063
P28799|Q62986:forward,0.004969
P28799|Q62986:reverse,0.002211
P29317|P51587:forward,0.000062
P29317|P51587:reverse,0.000060
P29353|P63041:forward,0.023581
P29353|P63041:reverse,0.000163
P29475|P26288:forward,0.000051
P29475|P26288:reverse,0.000049
P29590|P07204:forward,0.000178
P29590|P07204:reverse,0.000142
P30101|F1M9D6:forward,0.000303
P30101|F1M9D6:reverse,0.000808
P30260|O08538:forward,0.000082
P30260|O08538:reverse,0.000056
P30530|P14210:forward,0.006080
P30530|P14210:reverse,0.003387
P30561|Q62386:forward,0.000063
P30561|Q62386:reverse,0.000059
P31016|Q9Y6W8:forward,0.000256
P31016|Q9Y6W8:reverse,0.000498
P31376|Q38997:forward,0.000276
P31376|Q38997:reverse,0.000133
P31749|P27782:forward,0.999843
P31749|P27782:reverse,0.999606
P31948|P20435:forward,0.018946
P31948|P20435:reverse,0.996068
P32481|Q9Y2K7:forward,0.000245
P32481|Q9Y2K7:reverse,0.000274
P32830|O00459:forward,0.000057
P32830|O00459:reverse,0.000078
P32844|Q712K3:forward,0.000070
P32844|Q712K3:reverse,0.000069
P33332|Q96EP0:forward,0.002936
P33332|Q96EP0:reverse,0.000636
P33448|Q9UDY2:forward,0.000071
P33448|Q9UDY2:reverse,0.000183
P33992|P25106:forward,0.000139
P33992|P25106:reverse,0.000170
P33993|Q5TA45:forward,0.972782
P33993|Q5TA45:reverse,0.999730
P34900|A1Z8I0:forward,0.000066
P34900|A1Z8I0:reverse,0.000140
P34998|P56766:forward,0.000070
P34998|P56766:reverse,0.000110
P35222|F8VQ72:forward,0.142119
P35222|F8VQ72:reverse,0.003855
P35251|Q48UF7:forward,0.000093
P35251|Q48UF7:reverse,0.000076
P35590|P53355:forward,0.000055
P35590|P53355:reverse,0.000080
P35637|Q9UPY5:forward,0.000094
P35637|Q9UPY5:reverse,0.000103
P35918|P24408:forward,0.001186
P35918|P24408:reverse,0.029555
P35968|Q9UJY5:forward,0.000054
P35968|Q9UJY5:reverse,0.000067
P36040|O60749:forward,0.000127
P36040|O60749:reverse,0.000570
P36886|P56658:forward,0.000222
P36886|P56658:reverse,0.000087
P37840|Q32L40:forward,0.973454
P37840|Q32L40:reverse,0.999650
P38203|E3UIU1:forward,0.000062
P38203|E3UIU1:reverse,0.000060
P38919|P21279:forward,0.000287
P38919|P21279:reverse,0.001842
P38936|Q07913:forward,0.998785
P38936|Q07913:reverse,0.998292
P39075|P49137:forward,0.000120
P39075|P49137:reverse,0.000152
P39429|P84022:forward,0.999506
P39429|P84022:reverse,0.999689
P39447|O75293:forward,0.007361
P39447|O75293:reverse,0.000135
P39744|Q15788:forward,0.000050
P39744|Q15788:reverse,0.000047
P40070|P26288:forward,0.000057
P40070|P26288:reverse,0.000050
P40189|Q9QUR7:forward,0.000375
P40189|Q9QUR7:reverse,0.000104
P40200|O60885:forward,0.000103
P40200|O60885:reverse,0.000112
P40208|P01865:forward,0.000104
P40208|P01865:reverse,0.000133
P40238|P62999:forward,0.773507
P40238|P62999:reverse,0.989061
P40337|P40200:forward,0.000306
P40337|P40200:reverse,0.000113
P40359|Q86Y07:forward,0.000202
P40359|Q86Y07:reverse,0.000300
P40422|Q9NQP4:forward,0.002306
P40422|Q9NQP4:reverse,0.161131
P40763|P10686:forward,0.000204
P40763|P10686:reverse,0.000965
P41002|P01865:forward,0.000064
P41002|P01865:reverse,0.000149
P41143|Q9TM23:forward,0.000275
P41143|Q9TM23:reverse,0.000097
P41220|Q6N095:forward,0.012657
P41220|Q6N095:reverse,0.070668
P41240|Q3ZBH0:forward,0.000286
P41240|Q3ZBH0:reverse,0.000247
P41806|P21728:forward,0.000094
P41806|P21728:reverse,0.000176
P42224|G0S3J8:forward,0.036732
P42224|G0S3J8:reverse,0.095774
P42574|A0A0F6NFW5:forward,0.002059
P42574|A0A0F6NFW5:reverse,0.002038
P42768|Q6UUV7:forward,0.000166
P42768|Q6UUV7:reverse,0.000696
P42771|P52294:forward,0.452075
P42771|P52294:reverse,0.840496
P42858|Q6ZW49:forward,0.000324
P42858|Q6ZW49:reverse,0.000092
P43254|Q8N2S1:forward,0.000071
P43254|Q8N2S1:reverse,0.000053
P43403|A0A063X781:forward,0.000159
P43403|A0A063X781:reverse,0.000133
P43628|O95817:forward,0.000068
P43628|O95817:reverse,0.000111
P43629|O43791:forward,0.000076
P43629|O43791:reverse,0.000074
P43632|Q01705:forward,0.000798
P43632|Q01705:reverse,0.000152
P43699|P04406:forward,0.003309
P43699|P04406:reverse,0.001709
P45984|Q8NB78:forward,0.000399
P45984|Q8NB78:reverse,0.000230
P46108|P01730:forward,0.001795
P46108|P01730:reverse,0.454708
P46527|A9WEV4:forward,0.000059
P46527|A9WEV4:reverse,0.000048
P46937|P09341:forward,0.000148
P46937|P09341:reverse,0.002240
P46940|P01660:forward,0.236347
P46940|P01660:reverse,0.000386
P47017|P05311:forward,0.000055
P47017|P05311:reverse,0.000069
P47093|Q9SY97:forward,0.000087
P47093|Q9SY97:reverse,0.000059
P48552|F1MSX6:forward,0.001016
P48552|F1MSX6:reverse,0.009414
P48643|P49597:forward,0.000226
P48643|P49597:reverse,0.000176
P48736|P26288:forward,0.000049
P48736|P26288:reverse,0.000048
P49005|P62826:forward,0.924515
P49005|P62826:reverse,0.997924
P49137|Q12834:forward,0.008697
P49137|Q12834:reverse,0.004152
